Price,Close
Ticker,AAPL
Date,
2020-09-10,110.18372344970703
2020-09-11,108.73713684082031
2020-09-14,111.99928283691406
2020-09-15,112.17399597167969
2020-09-16,108.86334991455078
2020-09-17,107.12549591064453
2020-09-18,103.72746276855469
2020-09-21,106.8730697631836
2020-09-22,108.55265808105469
2020-09-23,103.99932098388672
2020-09-24,105.0672607421875
2020-09-25,109.00899505615234
2020-09-28,111.61090087890625
2020-09-29,110.7662353515625
2020-09-30,112.43614959716797
2020-10-01,113.38758850097656
2020-10-02,109.72740936279297
2020-10-05,113.10604095458984
2020-10-06,109.86333465576172
2020-10-07,111.72740173339844
2020-10-08,111.62060546875
2020-10-09,113.56233978271484
2020-10-12,120.77590942382812
2020-10-13,117.57203674316406
2020-10-14,117.65940856933594
2020-10-15,117.19339752197266
2020-10-16,115.55261993408203
2020-10-19,112.60120391845703
2020-10-20,114.08660888671875
2020-10-21,113.46525573730469
2020-10-22,112.37789154052734
2020-10-23,111.68856048583984
2020-10-26,111.69828033447266
2020-10-27,113.203125
2020-10-28,107.9604263305664
2020-10-29,111.96041107177734
2020-10-30,105.68862915039062
2020-11-02,105.60123443603516
2020-11-03,107.22259521484375
2020-11-04,111.6011734008789
2020-11-05,115.56232452392578
2020-11-06,115.43103790283203
2020-11-09,113.12610626220703
2020-11-10,112.78573608398438
2020-11-11,116.20906829833984
2020-11-12,115.93675994873047
2020-11-13,115.98538208007812
2020-11-16,116.99683380126953
2020-11-17,116.11183166503906
2020-11-18,114.7891616821289
2020-11-19,115.38240814208984
2020-11-20,114.11811065673828
2020-11-23,110.72392272949219
2020-11-24,112.00768280029297
2020-11-25,112.84408569335938
2020-11-27,113.38870239257812
2020-11-30,115.78118133544922
2020-12-01,119.35040283203125
2020-12-02,119.70050048828125
2020-12-03,119.56436920166016
2020-12-04,118.89329528808594
2020-12-07,120.35211181640625
2020-12-08,120.96479797363281
2020-12-09,118.43621826171875
2020-12-10,119.85611724853516
2020-12-11,119.04891204833984
2020-12-14,118.43621826171875
2020-12-15,124.36869049072266
2020-12-16,124.30062866210938
2020-12-17,125.16617584228516
2020-12-18,123.18219757080078
2020-12-21,124.70907592773438
2020-12-22,128.25889587402344
2020-12-23,127.36415100097656
2020-12-24,128.34640502929688
2020-12-28,132.93679809570312
2020-12-29,131.16676330566406
2020-12-30,130.04833984375
2020-12-31,129.04661560058594
2021-01-04,125.85668182373047
2021-01-05,127.41273498535156
2021-01-06,123.12385559082031
2021-01-07,127.32524871826172
2021-01-08,128.42420959472656
2021-01-11,125.43850708007812
2021-01-12,125.26345825195312
2021-01-13,127.29607391357422
2021-01-14,125.37042236328125
2021-01-15,123.64901733398438
2021-01-19,124.32008361816406
2021-01-20,128.40480041503906
2021-01-21,133.11183166503906
2021-01-22,135.25148010253906
2021-01-25,138.9957275390625
2021-01-26,139.22915649414062
2021-01-27,138.1593475341797
2021-01-28,133.32583618164062
2021-01-29,128.33670043945312
2021-02-01,130.45681762695312
2021-02-02,131.2834930419922
2021-02-03,130.2623291015625
2021-02-04,133.6175994873047
2021-02-05,133.20364379882812
2021-02-08,133.34971618652344
2021-02-09,132.47314453125
2021-02-10,131.86927795410156
2021-02-11,131.6160430908203
2021-02-12,131.84976196289062
2021-02-16,129.72645568847656
2021-02-17,127.43754577636719
2021-02-18,126.33697509765625
2021-02-19,126.49278259277344
2021-02-22,122.72342681884766
2021-02-23,122.58706665039062
2021-02-24,122.09033203125
2021-02-25,117.84371185302734
2021-02-26,118.10671997070312
2021-03-01,124.46686553955078
2021-03-02,121.8663330078125
2021-03-03,118.88589477539062
2021-03-04,117.00608825683594
2021-03-05,118.26252746582031
2021-03-08,113.33414459228516
2021-03-09,117.94110107421875
2021-03-10,116.85997772216797
2021-03-11,118.78850555419922
2021-03-12,117.88268280029297
2021-03-15,120.76570892333984
2021-03-16,122.30464172363281
2021-03-17,121.51570892333984
2021-03-18,117.39569854736328
2021-03-19,116.86971282958984
2021-03-22,120.18132019042969
2021-03-23,119.3534164428711
2021-03-24,116.9671401977539
2021-03-25,117.45413208007812
2021-03-26,118.0579833984375
2021-03-29,118.23332977294922
2021-03-30,116.78207397460938
2021-03-31,118.97356414794922
2021-04-01,119.80145263671875
2021-04-05,122.62602996826172
2021-04-06,122.92797088623047
2021-04-07,124.57403564453125
2021-04-08,126.97004699707031
2021-04-09,129.5414276123047
2021-04-12,127.8271713256836
2021-04-13,130.93421936035156
2021-04-14,128.59664916992188
2021-04-15,131.00241088867188
2021-04-16,130.67124938964844
2021-04-19,131.3335418701172
2021-04-20,129.64854431152344
2021-04-21,130.02841186523438
2021-04-22,128.50897216796875
2021-04-23,130.8270721435547
2021-04-26,131.2166748046875
2021-04-27,130.89524841308594
2021-04-28,130.10629272460938
2021-04-29,130.0089111328125
2021-04-30,128.04148864746094
2021-05-03,129.0933837890625
2021-05-04,124.52532958984375
2021-05-05,124.76883697509766
2021-05-06,126.3661880493164
2021-05-07,127.03939056396484
2021-05-10,123.76119995117188
2021-05-11,122.8440933227539
2021-05-12,119.7805404663086
2021-05-13,121.9269790649414
2021-05-14,124.34659576416016
2021-05-17,123.19530487060547
2021-05-18,121.80990600585938
2021-05-19,121.65379333496094
2021-05-20,124.20999908447266
2021-05-21,122.37576293945312
2021-05-24,124.00508880615234
2021-05-25,123.80998992919922
2021-05-26,123.76119995117188
2021-05-27,122.22942352294922
2021-05-28,121.57574462890625
2021-06-01,121.2537841796875
2021-06-02,122.0147705078125
2021-06-03,120.53178405761719
2021-06-04,122.8245849609375
2021-06-07,122.83432006835938
2021-06-08,123.65387725830078
2021-06-09,124.03437042236328
2021-06-10,123.03921508789062
2021-06-11,124.24903106689453
2021-06-14,127.30280303955078
2021-06-15,126.48326110839844
2021-06-16,126.98080444335938
2021-06-17,128.58091735839844
2021-06-18,127.28334045410156
2021-06-21,129.07847595214844
2021-06-22,130.7175750732422
2021-06-23,130.44439697265625
2021-06-24,130.1614532470703
2021-06-25,129.86878967285156
2021-06-28,131.49810791015625
2021-06-29,133.0103302001953
2021-06-30,133.62501525878906
2021-07-01,133.92747497558594
2021-07-02,136.5519561767578
2021-07-06,138.56179809570312
2021-07-07,141.04974365234375
2021-07-08,139.75209045410156
2021-07-09,141.57656860351562
2021-07-12,140.98141479492188
2021-07-13,142.0936737060547
2021-07-14,145.51820373535156
2021-07-15,144.86453247070312
2021-07-16,142.82537841796875
2021-07-19,138.98133850097656
2021-07-20,142.5912322998047
2021-07-21,141.85948181152344
2021-07-22,143.22540283203125
2021-07-23,144.94256591796875
2021-07-26,145.3621063232422
2021-07-27,143.19613647460938
2021-07-28,141.44972229003906
2021-07-29,142.0936737060547
2021-07-30,142.30831909179688
2021-08-02,141.9766082763672
2021-08-03,143.77174377441406
2021-08-04,143.3717498779297
2021-08-05,143.4790496826172
2021-08-06,142.7951202392578
2021-08-09,142.74624633789062
2021-08-10,142.26748657226562
2021-08-11,142.52154541015625
2021-08-12,145.48214721679688
2021-08-13,145.68736267089844
2021-08-16,147.66110229492188
2021-08-17,146.75244140625
2021-08-18,143.0100860595703
2021-08-19,143.34226989746094
2021-08-20,144.79818725585938
2021-08-23,146.28341674804688
2021-08-24,146.19546508789062
2021-08-25,144.96432495117188
2021-08-26,144.16305541992188
2021-08-27,145.1988067626953
2021-08-30,149.6153564453125
2021-08-31,148.35487365722656
2021-09-01,149.0193328857422
2021-09-02,150.13320922851562
2021-09-03,150.7683563232422
2021-09-07,153.1036376953125
2021-09-08,151.55979919433594
2021-09-09,150.54360961914062
2021-09-10,145.5603485107422
2021-09-13,146.12704467773438
2021-09-14,144.72976684570312
2021-09-15,145.6189422607422
2021-09-16,145.3844451904297
2021-09-17,142.7169189453125
2021-09-20,139.66836547851562
2021-09-21,140.1471405029297
2021-09-22,142.51173400878906
2021-09-23,143.46929931640625
2021-09-24,143.55726623535156
2021-09-27,142.04270935058594
2021-09-28,138.6619415283203
2021-09-29,139.56088256835938
2021-09-30,138.2613067626953
2021-10-01,139.3849639892578
2021-10-04,135.95535278320312
2021-10-05,137.88021850585938
2021-10-06,138.74984741210938
2021-10-07,140.01031494140625
2021-10-08,139.62924194335938
2021-10-11,139.5413055419922
2021-10-12,138.27108764648438
2021-10-13,137.684814453125
2021-10-14,140.46957397460938
2021-10-15,141.52484130859375
2021-10-18,143.19573974609375
2021-10-19,145.35511779785156
2021-10-20,145.84368896484375
2021-10-21,146.0586395263672
2021-10-22,145.28677368164062
2021-10-25,145.23789978027344
2021-10-26,145.90232849121094
2021-10-27,145.44309997558594
2021-10-28,149.07794189453125
2021-10-29,146.37132263183594
2021-11-01,145.55056762695312
2021-11-02,146.58633422851562
2021-11-03,148.02268981933594
2021-11-04,147.50477600097656
2021-11-05,148.03318786621094
2021-11-08,147.2112274169922
2021-11-09,147.5732879638672
2021-11-10,144.74530029296875
2021-11-11,144.6963653564453
2021-11-12,146.77088928222656
2021-11-15,146.78070068359375
2021-11-16,147.75917053222656
2021-11-17,150.19578552246094
2021-11-18,154.48175048828125
2021-11-19,157.10426330566406
2021-11-22,157.56417846679688
2021-11-23,157.94578552246094
2021-11-24,158.46444702148438
2021-11-26,153.44451904296875
2021-11-29,156.80088806152344
2021-11-30,161.75233459472656
2021-12-01,161.23370361328125
2021-12-02,160.245361328125
2021-12-03,158.3665771484375
2021-12-06,161.77186584472656
2021-12-07,167.50607299804688
2021-12-08,171.3223876953125
2021-12-09,170.81356811523438
2021-12-10,175.5985870361328
2021-12-13,171.96826171875
2021-12-14,170.58847045898438
2021-12-15,175.4518280029297
2021-12-16,168.5629119873047
2021-12-17,167.4669647216797
2021-12-20,166.10678100585938
2021-12-21,169.2772979736328
2021-12-22,171.87034606933594
2021-12-23,172.49664306640625
2021-12-27,176.45973205566406
2021-12-28,175.4420166015625
2021-12-29,175.5300750732422
2021-12-30,174.3754425048828
2021-12-31,173.75900268554688
2022-01-03,178.10366821289062
2022-01-04,175.8432159423828
2022-01-05,171.1658477783203
2022-01-06,168.30848693847656
2022-01-07,168.47483825683594
2022-01-10,168.49441528320312
2022-01-11,171.3223876953125
2022-01-12,171.76275634765625
2022-01-13,168.49441528320312
2022-01-14,169.35556030273438
2022-01-18,166.15570068359375
2022-01-19,162.66232299804688
2022-01-20,160.97923278808594
2022-01-21,158.92433166503906
2022-01-24,158.1512908935547
2022-01-25,156.35079956054688
2022-01-26,156.2626953125
2022-01-27,155.80279541015625
2022-01-28,166.67431640625
2022-01-31,171.0288543701172
2022-02-01,170.8624725341797
2022-02-02,172.0660858154297
2022-02-03,169.18917846679688
2022-02-04,168.90504455566406
2022-02-07,168.18978881835938
2022-02-08,171.29574584960938
2022-02-09,172.71641540527344
2022-02-10,168.64051818847656
2022-02-11,165.2308349609375
2022-02-14,165.4660186767578
2022-02-15,169.2969512939453
2022-02-16,169.0618133544922
2022-02-17,165.4660186767578
2022-02-18,163.91798400878906
2022-02-22,160.9981689453125
2022-02-23,156.8341064453125
2022-02-24,159.45016479492188
2022-02-25,161.51748657226562
2022-02-28,161.7820281982422
2022-03-01,159.9008331298828
2022-03-02,163.1929473876953
2022-03-03,162.86956787109375
2022-03-04,159.8714141845703
2022-03-07,156.0796661376953
2022-03-08,154.25730895996094
2022-03-09,159.6558837890625
2022-03-10,155.31546020507812
2022-03-11,151.60205078125
2022-03-14,147.5751190185547
2022-03-15,151.9547576904297
2022-03-16,156.3638153076172
2022-03-17,157.37295532226562
2022-03-18,160.6650848388672
2022-03-21,162.03677368164062
2022-03-22,165.4072265625
2022-03-23,166.76910400390625
2022-03-24,170.5511016845703
2022-03-25,171.18795776367188
2022-03-28,172.05015563964844
2022-03-29,175.34225463867188
2022-03-30,174.17630004882812
2022-03-31,171.0801544189453
2022-04-01,170.7862091064453
2022-04-04,174.83274841308594
2022-04-05,171.5210723876953
2022-04-06,168.3563690185547
2022-04-07,168.66009521484375
2022-04-08,166.6515655517578
2022-04-11,162.39927673339844
2022-04-12,164.27066040039062
2022-04-13,166.95526123046875
2022-04-14,161.94857788085938
2022-04-18,161.73304748535156
2022-04-19,164.0159149169922
2022-04-20,163.84938049316406
2022-04-21,163.0557403564453
2022-04-22,158.5193328857422
2022-04-25,159.58729553222656
2022-04-26,153.6302032470703
2022-04-27,153.40484619140625
2022-04-28,160.33193969726562
2022-04-29,154.46302795410156
2022-05-02,154.7667694091797
2022-05-03,156.25604248046875
2022-05-04,162.663818359375
2022-05-05,153.600830078125
2022-05-06,154.32693481445312
2022-05-09,149.20492553710938
2022-05-10,151.60891723632812
2022-05-11,143.7493438720703
2022-05-12,139.88331604003906
2022-05-13,144.3478546142578
2022-05-16,142.807373046875
2022-05-17,146.43788146972656
2022-05-18,138.17599487304688
2022-05-19,134.7711181640625
2022-05-20,135.00662231445312
2022-05-23,140.4229736328125
2022-05-24,137.724609375
2022-05-25,137.881591796875
2022-05-26,141.0803985595703
2022-05-27,146.8303680419922
2022-05-31,146.04537963867188
2022-06-01,145.91786193847656
2022-06-02,148.37088012695312
2022-06-03,142.65037536621094
2022-06-06,143.39608764648438
2022-06-07,145.91786193847656
2022-06-08,145.18190002441406
2022-06-09,139.96182250976562
2022-06-10,134.55528259277344
2022-06-13,129.40383911132812
2022-06-14,130.26730346679688
2022-06-15,132.88717651367188
2022-06-16,127.61800384521484
2022-06-17,129.08982849121094
2022-06-21,133.3189239501953
2022-06-22,132.80868530273438
2022-06-23,135.67384338378906
2022-06-24,139.0001983642578
2022-06-27,139.0001983642578
2022-06-28,134.85943603515625
2022-06-29,136.61581420898438
2022-06-30,134.15296936035156
2022-07-01,136.32144165039062
2022-07-05,138.90206909179688
2022-07-06,140.23654174804688
2022-07-07,143.60214233398438
2022-07-08,144.27919006347656
2022-07-11,142.14991760253906
2022-07-12,143.12132263183594
2022-07-13,142.75828552246094
2022-07-14,145.68235778808594
2022-07-15,147.35043334960938
2022-07-18,144.3086395263672
2022-07-19,148.16482543945312
2022-07-20,150.16653442382812
2022-07-21,152.43313598632812
2022-07-22,151.19679260253906
2022-07-25,150.07823181152344
2022-07-26,148.75357055664062
2022-07-27,153.8461151123047
2022-07-28,154.3956298828125
2022-07-29,159.4586944580078
2022-08-01,158.47750854492188
2022-08-02,157.00567626953125
2022-08-03,163.01075744628906
2022-08-04,162.69674682617188
2022-08-05,162.47076416015625
2022-08-08,161.9990997314453
2022-08-09,162.04824829101562
2022-08-10,166.29306030273438
2022-08-11,165.55612182617188
2022-08-12,169.10325622558594
2022-08-15,170.1742706298828
2022-08-16,170.0170440673828
2022-08-17,171.5105743408203
2022-08-18,171.11753845214844
2022-08-19,168.53334045410156
2022-08-22,164.65211486816406
2022-08-23,164.31805419921875
2022-08-24,164.61282348632812
2022-08-25,167.0692596435547
2022-08-26,160.7708740234375
2022-08-29,158.5699005126953
2022-08-30,156.1429443359375
2022-08-31,154.4823455810547
2022-09-01,155.20944213867188
2022-09-02,153.09686279296875
2022-09-06,151.83917236328125
2022-09-07,153.2442626953125
2022-09-08,151.77040100097656
2022-09-09,154.62973022460938
2022-09-12,160.58419799804688
2022-09-13,151.16116333007812
2022-09-14,152.6055908203125
2022-09-15,149.71678161621094
2022-09-16,148.0758514404297
2022-09-19,151.79002380371094
2022-09-20,154.16787719726562
2022-09-21,151.04330444335938
2022-09-22,150.0803680419922
2022-09-23,147.81056213378906
2022-09-26,148.14463806152344
2022-09-27,149.11741638183594
2022-09-28,147.23081970214844
2022-09-29,139.99900817871094
2022-09-30,135.79351806640625
2022-10-03,139.969482421875
2022-10-04,143.5559844970703
2022-10-05,143.85073852539062
2022-10-06,142.8976287841797
2022-10-07,137.65060424804688
2022-10-10,137.97488403320312
2022-10-11,136.55996704101562
2022-10-12,135.9310760498047
2022-10-13,140.50015258789062
2022-10-14,135.9704132080078
2022-10-17,139.9302520751953
2022-10-18,141.2468719482422
2022-10-19,141.35496520996094
2022-10-20,140.89315795898438
2022-10-21,144.70558166503906
2022-10-24,146.84765625
2022-10-25,149.6873016357422
2022-10-26,146.74935913085938
2022-10-27,142.27862548828125
2022-10-28,153.02809143066406
2022-10-31,150.66989135742188
2022-11-01,148.02671813964844
2022-11-02,142.50457763671875
2022-11-03,136.46170043945312
2022-11-04,136.1959686279297
2022-11-07,136.72744750976562
2022-11-08,137.29827880859375
2022-11-09,132.7413330078125
2022-11-10,144.5519561767578
2022-11-11,147.33731079101562
2022-11-14,145.93968200683594
2022-11-15,147.6719207763672
2022-11-16,146.44166564941406
2022-11-17,148.3411865234375
2022-11-18,148.9022216796875
2022-11-21,145.6739501953125
2022-11-22,147.80970764160156
2022-11-23,148.68565368652344
2022-11-25,145.7723846435547
2022-11-28,141.9438018798828
2022-11-29,138.94190979003906
2022-11-30,145.69363403320312
2022-12-01,145.96922302246094
2022-12-02,145.47714233398438
2022-12-05,144.31573486328125
2022-12-06,140.6544952392578
2022-12-07,138.71556091308594
2022-12-08,140.3985595703125
2022-12-09,139.91629028320312
2022-12-12,142.2095184326172
2022-12-13,143.17405700683594
2022-12-14,140.94973754882812
2022-12-15,134.34564208984375
2022-12-16,132.38702392578125
2022-12-19,130.2808074951172
2022-12-20,130.2119140625
2022-12-21,133.31219482421875
2022-12-22,130.14300537109375
2022-12-23,129.77886962890625
2022-12-27,127.97772979736328
2022-12-28,124.05071258544922
2022-12-29,127.5643539428711
2022-12-30,127.87932586669922
2023-01-03,123.09602355957031
2023-01-04,124.36566925048828
2023-01-05,123.04680633544922
2023-01-06,127.57420349121094
2023-01-09,128.09580993652344
2023-01-10,128.6667022705078
2023-01-11,131.3831329345703
2023-01-12,131.30441284179688
2023-01-13,132.6331024169922
2023-01-17,133.79444885253906
2023-01-18,133.0759735107422
2023-01-19,133.13502502441406
2023-01-20,135.6939697265625
2023-01-23,138.8828582763672
2023-01-24,140.2804412841797
2023-01-25,139.6210174560547
2023-01-26,141.68789672851562
2023-01-27,143.62677001953125
2023-01-30,140.74305725097656
2023-01-31,142.01268005371094
2023-02-01,143.13467407226562
2023-02-02,148.43960571289062
2023-02-03,152.06150817871094
2023-02-06,149.33523559570312
2023-02-07,152.20916748046875
2023-02-08,149.52223205566406
2023-02-09,148.48883056640625
2023-02-10,148.85353088378906
2023-02-13,151.6529998779297
2023-02-14,151.01226806640625
2023-02-15,153.11183166503906
2023-02-16,151.51499938964844
2023-02-17,150.37156677246094
2023-02-21,146.35964965820312
2023-02-22,146.7835235595703
2023-02-23,147.26651000976562
2023-02-24,144.6149444580078
2023-02-27,145.80763244628906
2023-02-28,145.30494689941406
2023-03-01,143.2349090576172
2023-03-02,143.82635498046875
2023-03-03,148.8732452392578
2023-03-06,151.63328552246094
2023-03-07,149.4351043701172
2023-03-08,150.68698120117188
2023-03-09,148.4395294189453
2023-03-10,146.37939453125
2023-03-13,148.32125854492188
2023-03-14,150.4109649658203
2023-03-15,150.8052520751953
2023-03-16,153.6244354248047
2023-03-17,152.7865753173828
2023-03-20,155.15228271484375
2023-03-21,157.0054168701172
2023-03-22,155.57615661621094
2023-03-23,156.66043090820312
2023-03-24,157.96157836914062
2023-03-27,156.0196990966797
2023-03-28,155.3987274169922
2023-03-29,158.4741668701172
2023-03-30,160.04144287109375
2023-03-31,162.545166015625
2023-04-03,163.7970428466797
2023-04-04,163.26478576660156
2023-04-05,161.4214630126953
2023-04-06,162.30862426757812
2023-04-10,159.71617126464844
2023-04-11,158.50375366210938
2023-04-12,157.81375122070312
2023-04-13,163.1957550048828
2023-04-14,162.85076904296875
2023-04-17,162.87046813964844
2023-04-18,164.09280395507812
2023-04-19,165.23622131347656
2023-04-20,164.2701873779297
2023-04-21,162.6634979248047
2023-04-24,162.9690399169922
2023-04-25,161.4313201904297
2023-04-26,161.4214630126953
2023-04-27,166.00506591796875
2023-04-28,167.2569122314453
2023-05-01,167.168212890625
2023-05-02,166.13320922851562
2023-05-03,165.0587615966797
2023-05-04,163.4224853515625
2023-05-05,171.09140014648438
2023-05-08,171.0223846435547
2023-05-09,169.31707763671875
2023-05-10,171.08152770996094
2023-05-11,171.26881408691406
2023-05-12,170.3409881591797
2023-05-15,169.847412109375
2023-05-16,169.847412109375
2023-05-17,170.45941162109375
2023-05-18,172.78892517089844
2023-05-19,172.89749145507812
2023-05-22,171.94989013671875
2023-05-23,169.34400939941406
2023-05-24,169.62034606933594
2023-05-25,170.75555419921875
2023-05-26,173.16400146484375
2023-05-30,175.0098419189453
2023-05-31,174.9605255126953
2023-06-01,177.76382446289062
2023-06-02,178.61268615722656
2023-06-05,177.2603759765625
2023-06-06,176.8951873779297
2023-06-07,175.5231475830078
2023-06-08,178.2376251220703
2023-06-09,178.62257385253906
2023-06-12,181.41603088378906
2023-06-13,180.9422149658203
2023-06-14,181.573974609375
2023-06-15,183.6073455810547
2023-06-16,182.53143310546875
2023-06-20,182.6202392578125
2023-06-21,181.58384704589844
2023-06-22,184.58457946777344
2023-06-23,184.26869201660156
2023-06-26,182.87692260742188
2023-06-27,185.63084411621094
2023-06-28,186.8054962158203
2023-06-29,187.14108276367188
2023-06-30,191.4645538330078
2023-07-03,189.97402954101562
2023-07-05,188.858642578125
2023-07-06,189.33242797851562
2023-07-07,188.21701049804688
2023-07-10,186.1737823486328
2023-07-11,185.65060424804688
2023-07-12,187.31878662109375
2023-07-13,188.07882690429688
2023-07-14,188.22689819335938
2023-07-17,191.48428344726562
2023-07-18,191.2276153564453
2023-07-19,192.5799560546875
2023-07-20,190.63539123535156
2023-07-21,189.4607391357422
2023-07-24,190.26026916503906
2023-07-25,191.11907958984375
2023-07-26,191.98765563964844
2023-07-27,190.72422790527344
2023-07-28,193.30052185058594
2023-07-31,193.91249084472656
2023-08-01,193.08334350585938
2023-08-02,190.09246826171875
2023-08-03,188.70069885253906
2023-08-04,179.63929748535156
2023-08-07,176.53985595703125
2023-08-08,177.4775848388672
2023-08-09,175.8883514404297
2023-08-10,175.6712188720703
2023-08-11,175.7305145263672
2023-08-14,177.38116455078125
2023-08-15,175.39442443847656
2023-08-16,174.524658203125
2023-08-17,171.98443603515625
2023-08-18,172.46878051757812
2023-08-21,173.80307006835938
2023-08-22,175.17698669433594
2023-08-23,179.0219268798828
2023-08-24,174.3368377685547
2023-08-25,176.54100036621094
2023-08-28,178.10272216796875
2023-08-29,181.98716735839844
2023-08-30,185.4762725830078
2023-08-31,185.69374084472656
2023-09-01,187.26528930664062
2023-09-05,187.50253295898438
2023-09-06,180.7912139892578
2023-09-07,175.50315856933594
2023-09-08,176.115966796875
2023-09-11,177.28233337402344
2023-09-12,174.25779724121094
2023-09-13,172.19200134277344
2023-09-14,173.70428466796875
2023-09-15,172.98268127441406
